ID,A,B,C,D,E,F,G,H,I,J,W,X,Y,Z
1299,0.16148524413994503,9.649298777159363,0.40774088497284255,5.156294613028187,0.9267662610223659,7.542175761890691,0.38804013904358725,0.2995867541030961,7.163053453896366,9.242306215815665,3.6332411308316597,-19.727849846562233,6.804103718454852,-21.031574414484
1300,3.868513280625195,7.901694134776776,7.175354460814568,8.627031839228332,1.914831406414409,3.339935421313718,9.514497264954219,3.885363891983473,5.243665470137372,7.046974543166061,7.066049349804329,-9.135842006944582,5.681048405635698,-13.189726707793941
1301,3.2998266173299076,5.611256673582808,9.607455459559816,9.469207074129637,1.836304795334599,6.861353685135587,1.0729564214064446,6.571545410967367,2.4141703405365944,3.0349380629750966,9.781520319058169,-17.263753829379908,0.09151394577254779,0.06539353939608761
1302,0.19987733323006185,9.137307013148618,9.085461835298123,9.818893043896551,7.32101482226533,9.172267908594783,8.880104522637842,1.0542431280681563,7.933258906314014,1.7362969126447358,1.684899503893524,-27.92605025564844,19.887846241981,-23.592033348790732
1303,0.24988142153694715,6.455838486436597,2.8772602169823402,3.791433073779488,8.26222547174742,9.663657319945877,0.05532786347923868,7.5712371869979656,6.63510464145887,1.5543531841341296,12.18158459102911,-27.478309644801342,-2.3810616436298053,-15.203779339669692
1304,1.5178835753678854,7.203516886789766,4.869202946226392,4.255634800691764,1.5192562230123285,0.24347802062084645,5.109939906340878,1.4480073281101524,8.717675235218243,2.5848522586830036,1.5747629133210475,-4.398601816199879,-1.7220758479722247,-28.20932144961866
1305,7.658634655076156,6.140172638488623,5.73464700525798,8.391353492631522,9.761093246039383,4.904465315067032,6.6265211436072065,7.159133816927479,0.05240623463085181,1.6461020670225157,18.84888600613674,-11.15093018516568,-10.050379232300772,-9.437861921762314
1306,2.0669182348229898,4.1809844276849475,3.050920261112966,2.9025112824243227,0.03845236358145376,3.2530901414523883,6.58084732824821,2.9429537530377283,9.285189750171174,4.700028752320559,3.644805672725229,-9.892906973807687,-0.22969883785553225,-25.348161526369868
1307,3.6204308033992327,5.130002669897962,6.029003129415268,1.0750886226986311,6.488571359394564,1.0959778228930672,9.248146183296983,7.813980100595341,2.0010825701084514,9.885829220534784,10.484812083933203,-19.52217470719403,2.390785655293651,-10.890714531466639
1308,6.556893831723961,6.688754979070351,2.4213284558334047,8.892221624472455,2.7105386066839996,8.445666948895475,4.89326322609058,0.9910293141997917,3.2172544429658787,6.336962978023664,9.024504468842377,-6.354703680937984,6.035408742978103,-22.185191141641006
1309,7.732760543975513,1.4701550442443023,8.539819524464358,9.084392514904765,1.9238370250223535,8.103900971531296,7.154228504364282,0.41757701919143075,9.544087422293288,3.047996944175777,8.068468848896906,-18.400857043103358,7.871923667772463,-33.58274882857259
1310,0.1721093070724733,6.401755039687184,8.228076229046605,7.8922929220191556,1.6917148787786018,6.045855098235857,9.14687434542805,2.0574594379630664,5.377406645410334,5.644005409281156,0.4597728106442719,-22.070089457922258,11.25435898373414,-31.440664474697854
1311,4.124145679359868,1.4586180468697274,9.490684370073009,1.2103205790815097,4.0201913929918724,9.778686020354456,8.11119824713374,7.348086686026222,9.777223588096732,5.494176787131457,5.93688982826955,-23.320620160093604,7.893876257852248,-20.689384483663773
1312,3.536635452575859,3.431184231686987,1.5396758998455018,1.763008924177334,4.287027257681206,9.731086604913799,8.30840412280857,2.746309648836629,4.562625091191498,5.510015074389472,6.439338502905619,-19.07864569214392,-3.0513730391860836,-30.178647895032864
1313,6.581850627932586,7.067385048495955,9.523176795260946,2.335061366163335,0.772037147238559,3.724303499590426,4.888111367397119,4.567211779005912,1.639899937433018,4.942417395696797,4.395472838585114,-1.7798871231838413,1.5113248292150436,-6.605973921522153
1314,2.1901154245731655,4.598963712688131,5.814610282913622,0.39440661715247405,1.205796022954938,7.857668133580315,7.262512946163252,4.488354120420226,6.5134099456894425,9.093371906470445,1.3279758544396196,-21.855538494329473,8.87697923686127,-21.039901887924145
1315,6.01501536985504,7.784353800164412,1.7462630551704117,7.455558999334155,9.945428144885614,5.397959192875108,2.3574231446073437,5.041013456919421,6.782110823302327,9.556160613031048,19.416755895026245,-20.64073606908684,-2.432473613164208,-3.45763645177863
1316,4.168770249227972,2.7516288068930903,5.6209176754421,9.82645266778524,7.386491073717013,1.1133804774154554,9.172696332997415,6.560617542056822,5.779294163892194,5.284324389723459,15.456304395585452,-15.674243017547326,-7.571515728726242,-22.48415112248029
1317,7.408023265614294,5.247892172896078,2.4179695276189985,4.03730866270865,9.005861473279062,1.3008150742668334,5.301730885324188,1.668643818017368,5.1666274064434194,7.547749088604819,14.378631091080944,-8.119135175282604,-4.276762455294097,-23.39851311972661
1318,5.3230294081607985,5.470013689134246,4.756924738791576,3.0894712150107226,0.948121606065897,3.001196876218619,0.7345334633670386,6.091637173305841,2.9538412056495265,4.038245655293556,8.73422818328194,-9.19358477517017,-5.584471693250739,-3.82415612082177
1319,8.480563577770045,4.0335335760559055,7.8571159274005655,9.934415745082127,8.494167496350132,2.7412475481027556,5.228415404152703,7.1859692752962285,5.758340256847692,3.6789127549150127,20.1718740775598,-7.968374037729531,-4.360180162493328,-18.426831754732653
1320,5.659678355659681,7.742290353517097,0.17325352927550886,5.130519652527406,9.061018365586015,0.6547670491628033,6.8024135561844385,7.558900948530541,2.2959205691795104,6.049815366092226,18.74317312796742,-4.937817191197965,-5.260795083792386,-15.964235821416596
1321,3.305609364083346,9.076412511755601,7.595920177516322,7.890528329808808,3.3867672748409383,6.395450564335788,0.905395608916203,7.817240501600428,0.9141126744799644,7.816332670982363,12.773159213137593,-21.830754270690345,-7.373836511441405,1.186136635023777
1322,6.871088892471072,4.848375287972147,9.372727022628704,9.718109051696784,0.4812268689270016,4.8914148468723635,0.5838360216283078,4.10168384542966,8.523093574647627,1.8712866360220104,10.113726102662874,-13.53258124435215,4.258767739590157,0.22035428617047526
1323,8.442145638033194,5.644969122643201,9.338792910074599,0.9531832169646925,5.966308344517724,5.126298641528312,8.798961927875265,0.8299201749835372,6.880880638642269,9.360900990849135,4.004564828606003,-22.540131049605478,-1.2781706581373848,-22.528313965099848
1324,2.3556292848049063,0.802458705494834,8.63520368815896,4.318124231537422,8.511066982096683,3.3051602710083228,1.7955458508782762,8.310274436563663,9.272910798502615,9.459192599617298,15.75413630437336,-24.189303270739185,0.9891540923511257,-20.8551015188613
1325,8.145514223998271,0.5116172906132921,1.4537859609590398,7.1072254741205585,2.7527265400399106,5.815253724712156,3.5191008286898953,9.312739915602435,6.568702581220894,7.799508121788453,21.035044750486044,-14.625606913006878,-3.055734196330219,-15.972075298236627
1326,7.322929686532698,5.937773945030661,0.8173154295715712,6.845034765719814,0.6092997631031261,6.978130297551043,4.22964082889516,5.362711765666911,7.11919435912904,2.224840844646981,12.897427249952942,-3.8027739259307647,-3.04439872786599,-8.722466760727091
1327,0.15971529038327548,1.2220225928548656,9.358194221688628,2.7848874502483554,5.8025266421464385,3.679372603196981,2.642061271271917,2.66460017679532,2.691343842667122,6.375935718221125,2.9693819019811096,-19.008567351106798,-0.989277873297582,-27.73692324492115
1328,4.134683803089584,8.547903474710685,7.952935829756612,4.214392182523792,9.141235149324615,2.4857680678124305,3.7835218710295515,6.855023577655245,7.918321910242141,8.080524434848726,14.30014799626631,-15.712740692578489,-3.0279203443561213,1.8701718815079804
1329,3.5364958905418122,8.956566455731496,0.30734060244311023,2.3006049907311965,3.201747271605768,1.1726712237473813,5.763592925011246,6.040195328549735,6.716088137959191,5.5354737051032155,9.162847169787998,1.9486880548727712,0.17223560016706774,-23.998358823697366
1330,9.274984414322699,9.316918915407246,8.452340240712136,8.281478315078727,2.3859466660622344,7.089395330409322,1.371786866813891,5.396395898379413,4.531222306105661,2.875927773013215,12.194111399629382,-10.769798177989134,-0.9215073600533512,6.159108215307374
1331,8.583590355527413,1.7446258279961357,7.99476990107685,0.24477122168357845,7.169903518437478,4.667587762115399,9.0650941312886,6.845912838952241,7.41319505211778,0.7827960450180738,11.276940088225134,-19.9674471766228,-0.9663457433546669,-22.74620868690459
1332,8.743431955074849,0.5721922012105041,7.833247784074824,8.385704860679757,0.5187796020824464,6.205630268528775,8.87530187734583,1.2440461809452585,6.028274854277731,3.8439758061709552,7.4461508503134315,-16.865955922474686,4.407763228836039,-32.35401359519998
1333,8.050759428718093,5.651689907422577,9.49670044487693,3.809904908580891,7.8941474214771565,7.263345059869826,1.8615663067293342,3.9169011078504887,3.14879916350431,5.323103242019943,10.91767809794731,-18.726252051125844,-6.793091650305473,-6.2941184617112
1334,2.422537049909037,3.6840697013874,6.203894865833882,0.09035917862811882,2.414414834404346,0.40066971741188007,9.211479558139215,2.178816404890873,1.7413084425424075,0.7928507936232931,-0.8317931119643944,-19.73562349418045,-4.343558972429211,-30.983686389402862
1335,3.6008870959311166,7.950789320553419,9.154462278118329,0.19569574500079567,8.729263247068738,5.607796848176322,0.1695480026227747,8.754177528809585,0.7815941020053929,2.13859481989891,10.448788503135827,-33.68178969479995,-0.4475856123212534,7.42447424486954
1336,1.6450827788913447,6.522202138628119,4.089692879978806,1.086045228562651,7.651140152412644,8.423300791893922,3.9855149550339206,9.839134239516362,9.773090826654103,1.7761551421156285,11.988129055756641,-23.679579155323836,7.400062639167141,-14.395722622857829
1337,4.83180642775684,1.611986365908894,1.1493794144265534,1.1999861468043471,8.719863794667727,0.8884068692793179,0.8321092515474893,9.373558307344082,8.356285409380531,1.4324141809962143,19.451229629144784,-21.50826387745234,-7.312873567653648,-18.474130027118502
1338,0.9353958358213665,3.102621738278363,9.742473526327398,9.637732706148054,8.634197843532824,3.09683787747971,7.94362690138369,1.0890762862254622,5.366661923719022,7.144153551137862,7.470965611801925,-19.548733596309436,7.318486297322888,-30.29550147297769
1339,5.455141846333216,7.462592272491046,2.6879355048074602,9.40441565836869,6.2455635549719695,2.256562784428634,1.6347522854655216,0.35067702178360527,9.656557744068719,8.459164779971239,12.315401415101194,-10.957534249192602,2.762612833659758,-15.739197008711868
1340,6.5388164816675935,6.505048819001554,6.718092589266758,5.151426125797894,5.968070988436668,3.114921933731054,0.8437421533823952,7.185162287396416,1.4279343088116125,1.5763673818948243,13.731061762838374,-13.262556719014277,-9.858402050773265,4.154928811308082
1341,1.0020760539469276,8.839418380163846,2.0931950372712116,7.677092372351032,7.931865495214918,7.22271433144749,6.430425466377921,6.949424047902276,7.129911788545363,3.85986785327722,13.099128622068552,-14.737179685536667,0.8272311904574974,-30.60659635720765
1342,0.6797301585781468,3.5061997854811167,3.7699878691401,7.732338826608602,1.7230323279744486,0.6174207080789373,9.220389059169332,5.399392646746167,1.4858605753543452,4.500331368111189,6.96607678634862,-15.679644003221757,-4.3140189833206914,-35.679520043393836
1343,0.7757897060777841,1.9438271350735226,4.882160028187067,2.4649175362787634,4.151880039721077,1.1802998072068116,7.315348810865043,2.9049557821667724,1.8841648354618257,2.3942128293436182,3.6874463472633323,-18.040137437114904,-6.850818909881735,-42.50553867016666
1344,2.016986842741857,7.707896539156237,4.2810408484768745,9.555938006656001,2.9532288670215303,8.654705824378015,7.073049166351383,1.2854317678598082,8.494936938915517,0.09389383403624718,4.759163418465663,-17.892101073232556,11.950646697065423,-19.97732691018788
1345,4.962870796660528,7.3945242576529004,4.5289260966384095,7.716812533569657,8.14951912240659,1.022765120859297,5.370114325294214,3.684112135749672,1.3529328259126006,4.769296597501327,13.812269370640223,-7.452489504654671,-5.103084161617435,-11.28118564709778
1346,5.185658777512344,7.602172106955113,5.151670225517451,1.6792031412718988,2.1820761307987455,4.27376363461569,9.5332546550794,5.421888830577803,5.674587618981129,5.007442636204544,5.82974890311506,-10.270025245556297,2.618069702174188,-12.36331591673709
1347,7.331895671239139,1.008384181143005,2.2668420861137717,7.424027599278784,2.671437090422928,7.576624720971088,8.846607467858657,4.875383025519373,1.36752449625541,9.447212917188574,15.562004528675471,-18.135205969545353,-3.3503391508857385,-35.48854160683584
1348,4.588357118601923,5.135270381888647,3.501095288353322,4.67596833226551,5.999105207330225,2.191596372063822,9.716232877930663,8.05401008613531,6.247214788995402,1.5657646100718403,12.657396152071557,-12.92678084853648,-3.3437431882196718,-29.330114927685862
1349,6.155052106868223,4.250997548210464,1.5851421302340307,0.02659305293048142,7.502650613837116,3.1866323917201047,7.592793033446805,6.334194969917482,7.271385697950872,0.014498645136273858,10.857093453434109,-13.613376261157583,-4.126462183093539,-20.45230515117884
1350,7.926662325793334,7.3075753195088,1.5851440629481328,9.752964453484086,3.6342015130102636,9.388123525310066,9.358184178235408,4.7238669623523,5.677949095097921,8.088883732479731,15.121317169853757,-12.116624203199976,7.566841576438927,-32.746585302440096
1351,5.945410464977257,5.544277983711572,7.440232675868778,4.491933709126763,7.772108675213019,8.66614188167228,2.0529004463172074,9.769147948852858,5.536029712130287,3.9700720885205456,17.056675774483452,-18.056180075406964,-0.08166206888618888,0.6294712937568239
1352,4.679721389592492,5.2343718774293855,2.6417659771604827,6.70798880740262,6.936646575104188,7.3950384658560875,4.58520089390338,7.867641183026,0.15534990518697778,3.2266573211355567,16.60774109518967,-13.752362666134939,-11.429575090927507,-3.2559288088827394
1353,2.0411141396961883,2.3168812275494286,4.190767790072182,8.98735743404836,5.24532732946256,1.2319280527860377,4.823641597328905,2.2165274109908517,8.361240881615494,2.2807649637819627,10.24167860853624,-13.910611099778661,-1.6580026390172153,-32.63915936229194
1354,9.514536840799977,2.0649556075812106,3.2703603279918636,9.017568962755075,6.964684063996021,1.9857588407724025,4.2335721374368775,7.350793774063793,0.6926217108870436,7.912055370291579,24.228933627970807,-8.521194830034137,-9.397713220442965,-11.84379575960715
1355,7.93189014391019,0.31237475237477885,6.015876247428777,5.5423962110428,4.014827106860257,3.5969606470142512,5.724972458506349,2.0356893372736806,3.7551120749647215,7.92812905013125,11.21995945613394,-10.520401545235204,-6.276410011637956,-30.27097041161029
1356,9.145263028142546,7.45221728573963,7.304514469487531,3.6801839447157256,8.221733319980524,8.758495647326315,9.198219683827936,7.197337010281387,8.387980062469978,9.684576246086085,15.88365721436053,-22.795340651540933,4.568944256972067,-25.343271677558903
1357,4.198621910058091,4.323504328874241,2.6402145090115536,6.739403608267244,4.140925239220007,0.541686495475191,0.18104638701378128,2.2357322208828476,3.1503018452870277,6.533572109009002,10.770620175907885,-13.468762160897267,-6.49495755318018,-4.9913212652788275
1358,4.590830354271152,5.895569486373152,6.739431871115085,1.2144817299763344,9.783761194041357,3.0807242166074778,3.8379721357158756,2.5284275703950976,3.830013676759667,2.8540223256470973,6.452444349165416,-13.625681084727784,-6.365007121849619,-2.27661935951987
1359,1.4895657867205203,5.589381579352862,9.640096470535303,7.856982015276155,9.123679931620211,1.0717520300576622,5.080423184384908,8.874359044670008,7.900425488898875,9.610686883018,16.43361130588852,-14.376633414009513,-0.4457122694918866,-16.646011962754596
1360,9.144179048928864,6.441486497465636,7.053041661667493,7.875987304287894,3.3713649637100627,6.579674241557358,3.1102038924784026,6.312606836223988,0.8032100198391645,5.921682044413465,15.46341675361408,-11.235354385566055,-6.113597059676659,-7.760198406443548
1361,7.379138707887875,3.416711850126134,8.75559755363337,2.5962913612849894,8.486285265406533,3.363461002822329,2.573250116847822,7.546989926310671,7.307433432499948,4.470438824036273,15.163006017854977,-19.35065859367419,-1.502397928841727,-12.656569471562289
1362,5.83211225233759,3.791576290337665,2.0463393146774855,7.650043687855105,5.863914585883717,5.167809285681582,9.271060435419237,0.7351377367239953,6.059932670910461,5.989409026878688,10.003487852211405,-20.84118017851908,2.4574908214164237,-32.47166812219809
1363,1.7010340602822427,7.760834273399091,2.5123630191098414,6.492032894171014,6.6901620400597785,3.2243125791175373,8.214454093732776,2.5847815235708325,3.004900755902616,2.3238253208435933,7.680868067839397,-10.711892870183075,-0.9945791148228886,-29.999251672159264
1364,9.216801839229872,6.083963686191288,3.477006566584062,8.168581813055939,7.389605667946667,9.169787062860351,4.24183239471126,6.3615215839241825,9.271844404060694,7.061144048485893,20.272522903667788,-11.21913738575703,0.20701813329651908,-16.161266859774184
1365,6.339569022218851,3.237670054005787,4.364886353722124,5.680765940987881,7.061695151314939,4.409512166090666,3.9574173153140055,5.356363684432254,0.4898870470583172,2.9895004703909778,13.867422269421187,-8.727209838364535,-12.503363744596887,-6.211187726239919
1366,7.07959330582611,4.167974297761763,0.18845952974313462,2.4971995053198572,7.175160008884969,5.736138771285701,3.265739191215191,5.208547541092755,4.779007925975865,6.6792889203787675,14.890494967812312,-14.517977646974105,-4.178613272503159,-20.09387527105045
1367,5.469507221412931,6.884629127926342,0.5896728870325507,1.1025770256802603,1.9238902173717665,5.633358519208458,3.084585577365454,3.315767112498258,5.106211787499673,5.29056041861511,6.9635374024902035,-8.846021667322258,-2.8727579729258816,-12.49168873946447
1368,2.426984515973021,2.8172344371935063,6.563174794296009,1.0229453418022327,2.6275384161032624,4.667959701163018,1.8854635038185807,9.213892054439382,2.3429285318722073,0.2547872738046808,7.147327997709631,-20.006482605671742,1.993775259503309,-14.849387935057518
1369,0.7423477948199819,4.9133584943884365,8.7945115316167,2.8215213420369176,3.272713210484822,7.2979655104434915,8.10242943590292,7.888640378967631,7.145844741032681,0.7565898746883981,3.791275816938084,-27.055249120533453,10.489965700210107,-21.095870858553123
1370,4.066131136847421,9.22499054218645,4.337830553841018,8.564418172785253,8.208529569829015,8.532830836205866,2.1309470820398415,2.5443913420390096,9.439446761752299,1.6726498607367457,10.696476308916651,-19.98478365644096,0.756763538144813,-5.091275303939649
1371,0.4427608704842645,1.2579254919266647,7.835104269484654,8.320054505720808,2.057486170902995,6.849385382630003,4.688847661354302,8.123132599835719,3.600448930301643,3.050161201669198,9.360089447681668,-17.87638208448683,-1.722144387133266,-22.42517352319137
1372,2.4650655380421793,9.571640322941702,1.3109825355583982,0.1452519057049828,0.0727190499660102,2.0478606409165057,9.895848726484063,9.78309834096856,7.317270189385365,0.27231749520651216,5.597129802282649,-11.916458266339781,9.806000777536779,-21.49125916324844
1373,6.302892504512717,4.790107860413078,2.755569622384618,8.66501113965244,2.5820331123299347,1.7019666326460814,4.427649136167413,8.780513594015664,0.6227842097170844,1.646756560385818,18.05154692949448,-6.436717723300173,-10.632000151221948,-19.384878390038814
1374,0.08325242243685804,0.8904423401260142,1.060976189855749,3.6468516822317323,8.904586807891343,0.7529225363864211,5.656336825839122,3.916253954060871,0.303344202061161,6.5338310016849235,11.685271056729597,-13.471082340918697,-6.832649595731361,-33.69593900753617
1375,9.862555250140284,9.972048924786247,8.12581296232968,3.487272531276094,2.5402518755218564,3.770263761370254,3.5767477989755703,4.810218353525514,9.602762749885972,2.2515121698378495,8.208315745849326,-4.686571527938643,-0.06185258389048731,-3.210926698499714
1376,4.76494321454608,7.519849885577889,5.529537714338683,1.090072655172385,7.508965777372665,7.714336738647707,7.427366683302498,4.908564399353992,5.476993883925579,2.586832157228355,7.212116091048822,-19.75048669557602,1.4072847901367822,-7.837483900575176
1377,8.933890035449819,6.5307811530811435,6.036464159973801,1.8368509764877072,5.311963834089676,9.069664655538412,1.739231299087055,0.6801056866512001,7.495478136428608,6.510141129372455,8.396892697114314,-15.047131119911928,-5.2266187113109925,-16.5740731898057
1378,3.2238384732923695,3.8966712943389514,6.553427603115964,9.819788050396786,9.868945194471115,0.9368129108157219,5.162438260666232,0.9781705204287616,5.94899284096292,7.457601563808526,13.68279365781058,-14.41941367089044,2.4746336458543836,-21.724293017594682
1379,5.0971417132052235,9.983092769512059,0.2975265753844747,8.39991329655417,5.775156055527174,1.519942211976032,5.022682614481074,4.8747652645400095,4.129656539763901,1.3768739987317935,14.985111366997648,-0.2945491592867855,-8.895298043593835,-28.834093371465162
1380,9.648334667645928,6.004128447024244,8.222322804703605,9.617202034305251,2.47251985461612,1.2861337521523608,5.836166049781482,1.2090603292877844,3.7517919268816646,7.060443103427849,10.661709067725406,-0.9639424208935912,5.132703228958087,-20.56730249315471
1381,4.50727217542942,3.418993983232601,4.244857451293602,9.376184961057902,4.4343271156359005,4.847966103471277,5.065412354355291,3.881202681082998,2.5989748738822147,7.9767577293963,13.632072069840364,-7.027887741699184,0.6871611907516902,-22.772421396867742
1382,2.824565487579348,7.853962493057416,9.80419413855827,0.35004596147650946,1.633777144971169,0.5708196374458274,9.729488194584288,6.08957651057705,3.198649059930423,8.595253806515629,2.357425890417576,-15.632937558074701,8.318372019187924,-3.0367520729735826
1383,8.428753605605062,7.973995988465168,8.039644183807672,4.811473866443241,0.32890245442263044,9.716391427145041,0.05465469407126111,6.490946827592165,8.30133046312,4.441416535291395,10.000841010967134,-15.07338038287163,1.2938692526460631,9.960728039026513
1384,1.347139331347611,8.177580871377682,9.152215269056724,5.057940607627343,5.003661517741461,2.543006813901961,1.7233728602018428,8.99865443369874,2.8860054886518274,8.112361779088209,10.531515519505461,-14.660723298529946,-1.0264549887723184,1.7446312219532203
1385,7.7339886847887005,5.006629197076133,1.3896420481720817,2.43526986682666,4.601920465520195,7.237338734455304,1.3144856967781093,7.034056668903775,9.47598731398979,9.701731252083468,17.698965540000074,-17.689679446454797,3.6684680923455586,-14.218340522252062
1386,0.12132343146488367,1.1969473220393367,6.742062100015377,7.410337559337828,3.273558692029278,6.834217192911696,7.490145841206935,6.869638828140664,0.8947327357793988,5.086440287230143,9.558005673111705,-23.40324137618093,-5.6304128606253965,-41.0855985023081
1387,1.3458460955173468,3.902785761314771,5.771047390985695,1.1956030092159409,3.321956388405228,9.236326829575889,3.566668205819031,4.1427520817732795,4.059443648438931,4.827045594216256,2.1757115463771104,-20.570388563547866,2.2193480098745013,-17.755795129882138
1388,3.4320365631281646,1.7971465283829213,8.934557773555948,5.546804463855776,1.9294661527591084,3.611250678788851,2.886607158432417,5.445911861809979,0.14821658479162392,7.927339706648459,7.476451421813354,-17.309372045734236,-6.293770466841997,-11.120634102742544
1389,3.6741766808954743,3.729331115332344,2.0404537849573012,4.904480700940303,2.609310355172174,1.6363523913767652,0.10272969170940782,1.956320092374908,4.366449526397958,5.344624558450123,9.728256606097622,-10.99773152087561,-7.6901533482984785,-17.660031558750198
1390,0.47587837754712425,4.989563362357182,5.029139649390839,0.7173649649750979,2.2003000253644824,8.883003447055748,8.272119027375362,7.474380458624635,5.879062679303057,5.641381249210854,4.231409417662749,-21.172655503646364,9.137303429941506,-26.00737494486838
1391,1.9249818028367593,6.4713537530374055,4.929972964871551,3.455073703687975,9.246768211635198,1.6853610976289035,8.081202911419439,7.718068637864825,0.40754051520150214,9.926545249842501,12.841438361301625,-20.897249977478438,1.9787546866736025,-15.53334815948784
1392,9.492429580511581,4.950641688343907,9.942237882066607,3.8535873094840145,1.9134221880890445,3.604565121870081,4.7157739586265555,7.490152001317883,1.3073134890473914,2.73637667566091,10.91570531869091,-4.851639280760687,1.0216585423519802,-14.50831424161445
1393,0.34082385684065186,7.7566612843793745,4.239641350710776,8.098365647798524,1.9182404509934559,0.46625029357902026,3.176990839437299,2.871704932687819,7.732672889144549,4.37193020443406,7.110282768138455,-4.584082878131346,-0.11469567904296496,-18.025301694198898
1394,8.270221256358077,9.752861382534466,1.3277582868341686,0.20490909245519773,4.28866911888422,8.94793769595667,1.0150945968963465,6.212630381203276,4.218746618225274,8.715220678395102,12.001651829736604,-13.110436841608937,0.8503512048201689,-14.245315959167026
1395,1.4220711470782232,3.818304669243855,4.2069191149242755,6.2697730948980155,8.333006523579567,7.580693642206291,3.211880935092104,3.302300875954447,5.8140139461953675,5.023682496201044,10.792844930493091,-21.517670146800484,-1.7990263575482177,-18.082004305568162
1396,4.181672267522984,6.652217899785172,1.1708888890944102,1.0802630934807578,7.88550768131545,3.327786765564679,8.53352867361784,2.869495599472378,3.084345955856216,0.2676198639149896,7.443937557965956,-11.630219784309674,-8.669017704831017,-20.88559758020491
1397,4.038850723870495,3.148760097848765,5.888223482533546,7.140860479205198,3.215848240526342,6.9338674515539775,7.399741895934766,5.147931855628388,4.7078327906832715,3.4792191024320496,9.634832395470116,-18.565880401459705,-2.901190820830822,-21.210383322775947
1398,2.5300526099696197,3.54804642664876,8.008732658348148,3.4114313105462157,3.497510398498206,4.165864116725287,7.249027536131737,2.7629655704056013,4.578733606234579,7.814707219758374,3.9863612644526025,-13.579356265744927,-0.5608352122319784,-26.635618683211298
1399,0.7541577907794783,4.377457659833888,1.6497119841261065,6.037529749464944,8.476098579746871,5.95348499666167,0.9529647851427303,0.6507533462697968,2.4708319895402986,7.634864367040085,8.97762428149157,-28.777349444116343,0.5815717009204198,-21.147351520169934
1400,6.82494243233954,9.991868068918826,1.521965515176934,3.093345142346784,0.13676095255294562,1.8251884458607626,5.8779500718743165,1.3882226309671208,5.105358510106212,6.006981224972211,4.246183746763293,2.011508083375624,0.7768542879679856,-23.66586638783091
1401,1.1989312324599055,8.172767136467638,8.78435082372108,2.129811698496953,8.156593806074135,9.226360901893715,7.884391068847604,3.508943938851515,4.845362776285346,5.431556497250993,2.1752207887641584,-21.143137826667108,7.465809823726615,-17.53366801199521
1402,6.213373054334047,9.439152093915729,1.8265023367167,8.72843232749674,7.270231153518026,2.4766798293854952,2.736693525662975,5.239326957549995,0.4723314440678317,0.8642318981840702,16.011063637854818,-8.45351324328862,-13.742071838104442,-9.498053779158695
1403,4.893577432649202,1.52612954765733,6.949507175880381,9.221687286664261,5.267197300716552,9.207547886801889,7.53101755114066,1.0398209644482814,3.6494740372825207,0.048928934269143465,7.726698658113786,-21.622303170885754,1.328148917152243,-23.678214433729877
1404,4.97490319218079,0.700901778199785,1.478820743043876,1.2733074008936474,1.8206731782216756,2.701572095563746,9.827136547349141,9.045833201904479,3.638119717848587,6.201332117202071,13.20752314965967,-11.403058153784619,-1.0020788429712455,-19.774423169760336
1405,1.973626777514541,0.886210580839758,5.137864648823457,8.908781772995036,5.505868638659298,3.298943683482749,9.096065340451062,1.2113992285329611,1.5316900905506914,3.9944147867628486,7.994805473541528,-16.150877546268795,-1.3538591330442367,-38.07664580695561
1406,1.6245902066600204,3.3024423917412493,2.801960411810145,0.902326845596183,4.204467438849542,9.511167933538905,5.224892219372871,5.921569285796347,1.8897243857702095,0.7079721397490091,6.061543989351412,-20.6581916098357,-1.936045361625393,-22.56698312364186
1407,8.760749284206248,6.952844892821012,4.655649110520029,3.876197345546648,4.946080475042494,4.4949808317034625,6.136044970813148,6.193835930670145,7.664235537364551,1.9615347155122997,12.292448307843094,-5.863865932436806,-1.690051071516833,-24.03733260602511
1408,6.757612008247733,0.054114749225520065,3.5907886144379497,5.155133502021569,5.5375565283845365,6.611197851177294,6.188186135401549,6.659930007441263,3.3638139995409064,7.894319781599317,16.603567060568768,-19.234102613988494,-7.9754717037154945,-27.28497272214794
1409,6.705669432579794,3.746178393062096,9.322647741380873,2.8270209044913375,6.774470701368699,3.988010088475514,9.606597411084184,6.3613888678867605,9.333442554554868,6.4342671689674455,10.28874268669432,-18.94763099103897,0.38385945446394043,-21.715073868037432
1410,9.768544531799193,6.67309547713109,7.647468499217349,5.877866195208332,3.049421636085643,9.208705753125585,0.3092403346052319,8.550151828722303,3.249775615270943,1.4487703577762123,15.908588610624104,-18.982933965756917,-4.635759787474592,7.139225569860361
1411,1.0368786134171348,8.692412844383213,4.883044549910094,9.455128269688263,3.1065216501542703,8.070695887865991,9.760184964815187,2.6249416832014982,4.485328062269554,2.9413856661629953,4.340666038190934,-16.291838803512068,10.114279748817221,-29.94360035248394
1412,8.56331707131685,4.321044146997096,2.397762694098502,4.529477463642043,4.295429763073999,6.581741013770593,9.172598836873375,1.8682603183812918,5.9586404190877165,2.9258193537285724,10.312783272846838,-19.442719613940607,-4.439427640041064,-33.274128776444726
1413,6.692253261417452,5.491376517634485,6.9941164034102705,3.5333231596074652,1.897314256600019,8.651896752096262,1.1856767644248645,9.416836907588646,1.6407894682460367,6.388337738044819,12.864929382652258,-15.799651601643891,-0.6186510309491,-8.40025856883723
